Creation Date,Accession Number,Artist,Credit Line,Display Title,Display Dimensions,Medium,Media & Support,Facility ,Current Location,Location Description,Street Address,Street Address 2,District Name,Geocoding Source,Geocoding Accuracy,Geocoding Accuracy Type,Latitude,Longitude,point,SF Find Neighborhoods,Current Police Districts,Current Supervisor Districts,Analysis Neighborhoods
2012,2013.5.f,"Suárez-Wolfe, Primitivo",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Church and Duboce Streetscape Improvement Project,Domestic Seating (Leather Chair),38 1/2 x 20 x 23 in.,Bronze,Bronze,,Public Display,Between Church And Fillmore St. North Side,Duboce St.,,District 8,Department Data,,,37.769469,-122.429497,POINT (-122.429497 37.769469),28,7,5,9
2009,2009.7.1-24,Wowhaus,Collection of the City and County of San Francisco; Commissioned by the San Francsisco Arts Commission for the Sunnyside Conservatory,Sunnyside Menagerie,Varies,Bronze,Bronze on concrete,Sunnyside Conservatory,Public Display,Garden Walkways,"236 Monterey Blvd, San Francisco, CA 94131",,District 7,Automation,1,parcel,37.731861,-122.440824,POINT (-122.440824 37.731861),95,9,8,41
1983,1984.9.a-w,"Snyder, Dan",Purchased by the San Francisco Art Commission for the San Francisco International Airport.,"Welcome North, Welcome South, Welcome East, Welcome West","8' H X 30"" W approx.",Polyurethane paint,Polyurethane paint on aluminum,Terminal 2,SFO,Arrivals Rear Wall,BA/D,,SFO,Department Data,,,37.62207,-122.38366,POINT (-122.38366 37.62207),,,,
2009,2009.7.18,Wowhaus,Collection of the City and County of San Francisco; Commissioned by the San Francsisco Arts Commission for the Sunnyside Conservatory,Sunnyside Menagerie [cakesydillo],18 x 10 x 12 in.,Bronze,Bronze on concrete,Sunnyside Conservatory,Public Display,Garden Walkways,"236 Monterey Blvd, San Francisco, CA 94131",,District 7,Automation,1,parcel,37.731861,-122.440824,POINT (-122.440824 37.731861),95,9,8,41
2015,2016.5.a-c,"Garcia, Rupert",Collection of the City and County of San Francisco,Nature of Medicine,,Glass mosaic and terrazzo,Glass mosaic and terrazzo,San Francisco General Hospital,City Agency,Acute Care Unit Floor 1 Main Entrance And Lobby 23Rd Street Entrance,1001 Portrero Avenue,,District 10,Department Data,,,37.755652,-122.4053538,POINT (-122.4053538 37.755652),54,3,9,20
,1984.20,"Bufano, Beniamino",Collection of the City and County of San Francisco; Gift of the artist,Torso,102  x 66  x 51 in.,Granite,Granite on granite and stone base,Eureka Valley Library,Public Display,Lobby,1 Jose Sarria Court,,District 8,Department Data,,,37.764082,-122.43181,POINT (-122.43181 37.764082),38,3,5,5
2015,2016.27.a-c,"Morales, Julio Cesar",Collection of the City and County of San Francisco,Repeat Melody,,Glass and vitreous colored enamels,Glass and vitreous colored enamels,San Francisco General Hospital,City Agency,Acute Care Unit Floor 6,1001 Portrero Avenue,,District 10,Department Data,,,37.755652,-122.4053538,POINT (-122.4053538 37.755652),54,3,9,20
1999,1999.19.13,"Fuller (McChesney), Mary",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for Portsmouth Square,Bench support (Dragon),16 x 15 x 15 in.,cast concrete,cast concrete,Chinatown Portsmouth Square,Public Display,Lower Level Playground,"Clay St and Kearny St, San Francisco, CA 94108",,District 3,Automation,1,intersection,37.794453,-122.404796,POINT (-122.404796 37.794453),104,6,3,6
2004-2006,2007.1.d,"Pijoan, Irene",Collection of the City and County of San Francisco. Commissioned by the San Francisco Arts Commission for Victoria Manalo Park,Untitled,72  x 72  x 1/4 in.,Stainless steel,Stainless steel on Steel,Victoria Manalo Draves Park,Public Display,north fence,"Folsom St and Russ St, San Francisco, CA 94103",,District 6,Automation,1,intersection,37.777629,-122.406724,POINT (-122.406724 37.777629),32,1,10,34
2005,2006.4.c,"Saulls, Vicki",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Eureka Valley Recreation Center,Welcome Hands,15 1/2 x 15 1/2 x 1 in.,cast concrete,cast concrete on concrete,Eureka Valley Recreation Center,Public Display,External Columns,"100 Collingwood St, San Francisco, CA 94114",,District 8,Automation,1,parcel,37.76048,-122.436243,POINT (-122.436243 37.76048),38,3,5,5
2005,2007.32.11,Wang Po Shu,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Octavia Boulevard Streetscape Project,Ghinlon/Transcope,58 x 8 x 4 1/2 in.,"Stainless steel, mirror and glass lenses","Stainless steel, mirror and glass lenses",Octavia Blvd.,Public Display,Hayes Green At Linden St.,"Hayes St, San Francisco, CA 94117",,District 5,Automation,1,street_center,37.775058,-122.43576,POINT (-122.43576 37.775058),23,4,11,9
2007,2008.1.a-f,"Kennedy, Deborah",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Sunnyside Playground,Solar Sight,33 1/2 x 66 x 1/4 in.,Painted stainless steel,Painted stainless steel,Sunnyside Playground,Public Display,Playground And Courtyard,"Foerster St and Mangels Ave, San Francisco, CA 94127",,District 7,Automation,1,intersection,37.733069,-122.448872,POINT (-122.448872 37.733069),95,9,8,41
2011,2011.7,"Kitundu, Walter",Commissioned by the San Francisco Arts Commission and the Airport Commission for San Francisco International Airport,San Francisco Bay Area Bird Encounters,,"Wood, ink and plastic","Wood, ink and plastic",Terminal 2,SFO,Departures Between Gates 54A And 54B,BA/D,,SFO,Department Data,,,37.62207,-122.38366,POINT (-122.38366 37.62207),,,,
"July 26, 2003",2005.11.k,"Rodriguez, Isis",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Parque Ninos Unidos,Los Ninos del Sol,6 x 8 in.,Glazed ceramic tile,Glazed ceramic tile on cement,Parque Ninos Unidos,Public Display,Garden Entrance,"23rd St and Treat Ave, San Francisco, CA 94110",,District 9,Automation,0.8,intersection,37.754165,-122.413141,POINT (-122.413141 37.754165),53,3,2,20
1999,1999.19.5,"Fuller (McChesney), Mary",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for Portsmouth Square,Bench support (Tiger),16 x 15 x 15 in.,cast concrete,cast concrete,Chinatown Portsmouth Square,Public Display,Lower Level Playground,"Clay St and Kearny St, San Francisco, CA 94108",,District 3,Automation,1,intersection,37.794453,-122.404796,POINT (-122.404796 37.794453),104,6,3,6
1998,1998.11.a-f,"Preston, Ann",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for Civic Center Courthouse,Family Court Waiting Area,"floor 436""l x 436""w; panels 72""h x 60w; bench 27""h x 64""diam","Zinc, terrazzo and marble, cast glass and bronze","Zinc, terrazzo and marble, cast glass and bronze",Civic Center Courthouse,Public Display,4Th Floor Waiting Area,"400 McAllister St, San Francisco, CA 94102",,District 6,Automation,1,parcel,37.780413,-122.418795,POINT (-122.418795 37.780413),21,4,10,36
2015,2016.16,"Wolff, Lena",Collection of the City and County of San Francisco,Circular Path,66 x 87 in.,Ceramic and glass mosaic tile,Ceramic and glass mosaic tile,San Francisco General Hospital,City Agency,Acute Care Unit Floor 2,1001 Portrero Avenue,,District 10,Department Data,,,37.755652,-122.4053538,POINT (-122.4053538 37.755652),54,3,9,20
2015,2016.13.a-b,"Stern, Arthur",Collection of the City and County of San Francisco,The Streets and Hills of San Francisco,,Glass and aluminum,Glass and aluminum,San Francisco General Hospital,City Agency,Acute Care Unit Floor 6,1001 Portrero Avenue,,District 10,Department Data,,,37.755652,-122.4053538,POINT (-122.4053538 37.755652),54,3,9,20
2005,2006.4.a-d,"Saulls, Vicki",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Eureka Valley Recreation Center,Welcome Hands,15 1/2 x 15 1/2 x 1 in.,cast concrete,cast concrete on concrete,Eureka Valley Recreation Center,Public Display,External Columns,100 Collingwood St.,,District 8,Department Data,,,37.760218,-122.436414,POINT (-122.436414 37.760218),38,3,5,5
1993-1994,1995.22,"Ghidini, Sheila and Hunter, Leonard",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the San Francisco Municipal Railway,19th Avenue Shelter at Winston Drive,"20' H X 13 '6"" W X 250' D","Copper, structural steel, stainless steel, lighting","Copper, structural steel, stainless steel, lighting",M-Ocean View Light Rail,Public Display,Platform,"19th Ave and Winston Dr, San Francisco, CA 94132",,District 7,Automation,1,intersection,37.726991,-122.4749,POINT (-122.4749 37.726991),41,10,8,16
2010,2010.4.4,"Arcega, Michael",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Valencia Streetscape Improvement Project,Valencia Street Posts,165  x 40  x 40 in.,"Steel, Aluminum, Copper, with Enamel Finish","Steel, Aluminum, Copper, with Enamel Finish on wood",Valencia Street,Public Display,Between 16Th And 19Th Streets,"500 Valencia St, San Francisco, CA 94110",,District 8,Automation,1,range_interpolation,37.764766,-122.421886,POINT (-122.421886 37.764766),37,3,5,20
2008-2009,2010.2,"Rojas, Clare",Collection of the City and County of San Francisco; Commissioned for the San Francisco International Airport,Blue Deer,,Paint and pigmented ink,Paint and pigmented ink on wood panels,International Terminal,SFO,Departures,BA/G,,SFO,Department Data,,,37.62207,-122.38366,POINT (-122.38366 37.62207),,,,
2000,2000.12,"Preston, Ann",Commissioned for the San Francisco International Airport; Collection of the City and County of San Francisco.,You Were in Heaven,"19' di X 14' 5 D dome; 16' di floor; 612' 2"" sections tile 42 1/2"" L X 30.9"" H",Cast fiberglass,Cast fiberglass,International Terminal,SFO,Arrivals,BA/A,,SFO,Department Data,,,37.62207,-122.38366,POINT (-122.38366 37.62207),,,,
2002,2002.2.1.k,Jon Rubin and Harrell Fletcher,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the North Beach Parking Garage,Photos of People from the Neighborhood Enlarged and Attached to the Building,33 x 33 in.,Porcelain enamel,Porcelain enamel on steel,North Beach Garage,Public Display,Building Facade,"735 Vallejo St, San Francisco, CA 94133",,District 3,Automation,1,parcel,37.798376,-122.409541,POINT (-122.409541 37.798376),106,6,3,6
ca. 1901,1901.1,"Reitschel, Ernst",Collection of the City and County of San Francisco,Goethe and Schiller,215  x 222  x 185 in.,Bronze,Bronze on granite,Golden Gate Park,Public Display,Northeast Side Of Music Concourse,Music Concourse Drive,,District 1,Department Data,,,37.7703537,-122.4666711,POINT (-122.4666711 37.7703537),9,8,4,12
2013,2014.2.c,"Saunders, Ron Moultrie",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the San Francisco Public Library Bayview Branch,Spirit and Nature Dancing Together (panel 3 of 4),60  x 48 in.,Photogram,Photogram on porcelain enamel panel,San Francisco Public Library Bayview Branch,City Agency,,"5075 3rd St, San Francisco, CA 94124",,District 10,Automation,1,range_interpolation,37.732565,-122.391215,POINT (-122.391215 37.732565),86,2,9,1
1906,1907.2,"Tilden, Douglas",Collection of the City and County of San Francisco; Gift of James D. Phelan,Padre Junipero Serra (1713-1784),204  x 60  x 48 in.,Bronze,Bronze on granite,Golden Gate Park,Public Display,Between Bowl And Music Concourse Drive,Hagiwara Tea Garden Drive,,District 1,Department Data,,,37.7703537,-122.4666711,POINT (-122.4666711 37.7703537),9,8,4,12
2007,2008.1.e,"Kennedy, Deborah",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Sunnyside Playground,Solar Sight,33 1/2 x 66 x 1/4 in.,Painted stainless steel,Painted stainless steel,Sunnyside Playground,Public Display,Courtyard Ramp,"Foerster St and Mangels Ave, San Francisco, CA 94127",,District 7,Automation,1,intersection,37.733069,-122.448872,POINT (-122.448872 37.733069),95,9,8,41
2006,2007.20.1-3,"Hayes, Frederick, JoeSam and Washington, Horace",Collection of the City and County of San Francisco; Commissioned  by the San Franciso Arts Commission for the 3rd Street Light Rail Project,Untitled (Third Street Rail Project),Lightrail platform,"Stainless steel, galvanized steel, stone, paint, concrete","Stainless steel, galvanized steel, stone, paint, concrete on painted steel, concrete",3rd Street Light Rail,Public Display,3Rd St. Between Kirkwood And La Salle Ave.,"3rd St and La Salle Ave, San Francisco, CA 94124",,District 10,Automation,1,intersection,37.73717,-122.389864,POINT (-122.389864 37.73717),86,2,9,1
2015,2016.11.c.6,"Nagase, Masayuki",Collection of the City and County of San Francisco,Breath Between Sky and Ocean [Paver],60 x 22 x 2 in.,Granite,Granite,San Francisco General Hospital,City Agency,Acute Care Unit Roof Garden,1001 Portrero Avenue,,District 10,Department Data,,,37.755652,-122.4053538,POINT (-122.4053538 37.755652),54,3,9,20
1934,1934.7,"Zakheim, Bernard Baruch",Collection of the City and County of San Francisco; Commissioned by the Public Works of Art Project for Coit Tower,Library,120 x 120 in.,Fresco,Fresco,Coit Tower,Public Display,1St Floor,1 Telegraph Hill Blvd.,,District 3,Department Data,,,37.8023949,-122.4058222,POINT (-122.4058222 37.8023949),18,6,3,23
2004-2009,2011.14.10,"deSoto, Lewis",Collection of the City and County of San Francisco,1974-1977: Gerald Simon Theater Entertains the Community,,cotton thread tapestry,cotton thread tapestry,Laguna Honda Hospital,City Agency,Link Building Level 1,"375 Laguna Honda Blvd, San Francisco, CA 94131",,District 7,Automation,1,parcel,37.748644,-122.456145,POINT (-122.456145 37.748644),49,7,8,38
2000,2000.2,"Kricken, John and Rolph",Collection of the City and County of San Francisco; Commissioned for the Roald Amundsen Monument,Amundsen Historical Plaque,38  x 65  x 29 in.,bronze,bronze on rock,Golden Gate Park,Public Display,Beach Chalet Parking Lot South Of John F. Kennedy Dr.,1000 Great Highway,,District 1,Department Data,,,37.7704354,-122.5108707,POINT (-122.5108707 37.7704354),9,8,4,12
1999,1999.17.1-9,"Goggin, Brian",Collection of the City and County of San Francisco; Commissioned for by the San Francisco Arts Commission for the Bernal Heights Sidewalk Enhancement Project,Substrada,Varies,Concrete,Concrete,Mission St. sidewalk,Public Display,From Precita Ave. to Cortland Ave.,"Mission St, San Francisco, CA 94110",,District 9,Automation,1,street_center,37.742442,-122.422042,POINT (-122.422042 37.742442),83,9,2,2
2009,2009.6,"Powell, Eric",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the San Francisco Public LIbrary Ingleside Branch,Ocean Current,48  x 336 in.,Painted steel,Painted steel,Ingleside Library,Public Display,Main Reading Room,"1298 Ocean Ave, San Francisco, CA 94112",,District 7,Automation,1,parcel,37.724143,-122.4562,POINT (-122.4562 37.724143),71,9,8,41
2006,2007.4.2.a-h,"Buchen, Bill and Mary",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Third Street Light Rail Project,Untitled (Canopy panels),3 1/2 x 108 x 108 in.,Galvanized and painted steel,Galvanized and painted steel,3rd Street Light Rail,Public Display,4Th And King St.,4th and King St.,,District 6,Department Data,,,37.776369,-122.39433,POINT (-122.39433 37.776369),34,1,10,4
2005,2006.5.l,"Saulls, Vicki",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commision for the Eureka Valley Recreation Center,From the Heart Outwards,10 x 10 x 4 in.,Cold-cast bronze and zinc/aluminum,Cold-cast bronze and zinc/aluminum,Eureka Valley Recreation Center,Public Display,Interior Lobby,"100 Collingwood St, San Francisco, CA 94114",,District 8,Automation,1,parcel,37.76048,-122.436243,POINT (-122.436243 37.76048),38,3,5,5
